#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:toy_example_4_1_2_2" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:toy_example_4_1_2_2" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:toy_example_4_1_2_2" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:toy_example_4_1_2_2">
#                <taxonset id="TaxonSet.toy_example_4_1_2_2" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:toy_example_4_1_2_2" name="distribution" x="@birthRate2.t:toy_example_4_1_2_2">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:toy_example_4_1_2_2" name="distribution" x="@relativeDeathRate2.t:toy_example_4_1_2_2">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@toy_example_4_1_2_2" id="treeLikelihood.toy_example_4_1_2_2" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:toy_example_4_1_2_2">
#            <siteModel id="SiteModel.s:toy_example_4_1_2_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:toy_example_4_1_2_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:toy_example_4_1_2_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:toy_example_4_1_2_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:toy_example_4_1_2_2" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:toy_example_4_1_2_2" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:toy_example_4_1_2_2" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	birthRate2	relativeDeathRate2	
0	-8524.751379560785	-8513.944409856365	-10.806969704420148	-8513.944409856365	2.25775567767561	-3.8992144254380103	1.0	0.5	
1000	-3589.1153268347257	-3619.357355309084	30.242028474358598	-3619.357355309084	0.06153842430225045	37.149783753340735	4.407147519777281	0.9339994894270948	
2000	-3560.536871989534	-3590.1608784556406	29.6240064661067	-3590.1608784556406	0.0524733278844493	36.531761745088836	7.179320074817075	0.7307037856245924	
3000	-3552.4590117086536	-3584.816670530587	32.357658821933306	-3584.816670530587	0.0556169528393203	39.26541410091544	18.78949707538539	0.5765706885082447	
4000	-3559.5368355746978	-3591.991873094665	32.45503751996727	-3591.991873094665	0.04545204325410737	39.36279279894941	26.454173747811957	0.46473486248891155	
5000	-3555.9159681234396	-3588.1500505854306	32.23408246199085	-3588.1500505854306	0.055457993607585014	39.14183774097299	29.45312940781105	0.20645374287269133	
6000	-3551.736345435518	-3583.540061775201	31.80371633968288	-3583.540061775201	0.04810723047753153	38.711471618665016	47.696193087345016	0.35242596685905153	
7000	-3556.969548227777	-3589.799379043594	32.829830815816926	-3589.799379043594	0.04686066487183009	39.73758609479906	46.55568938086435	0.1519760123759973	
8000	-3552.121823112211	-3585.465504597367	33.3436814851557	-3585.465504597367	0.05311725686636216	40.251436764137836	43.59758605190624	0.06828389442920223	
9000	-3554.1604995465486	-3586.713573497151	32.553073950602645	-3586.713573497151	0.0535126874489459	39.46082922958478	24.9117126462173	0.06684671186995556	
10000	-3555.015853994744	-3587.9561764506198	32.94032245587606	-3587.9561764506198	0.04595177044859031	39.848077734858194	26.543335838462806	0.16463840719253944	
