#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:toy_example_4_2_2_2" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:toy_example_4_2_2_2" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:toy_example_4_2_2_2" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:toy_example_4_2_2_2">
#                <taxonset id="TaxonSet.toy_example_4_2_2_2" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:toy_example_4_2_2_2" name="distribution" x="@birthRate2.t:toy_example_4_2_2_2">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:toy_example_4_2_2_2" name="distribution" x="@relativeDeathRate2.t:toy_example_4_2_2_2">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@toy_example_4_2_2_2" id="treeLikelihood.toy_example_4_2_2_2" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:toy_example_4_2_2_2">
#            <siteModel id="SiteModel.s:toy_example_4_2_2_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:toy_example_4_2_2_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:toy_example_4_2_2_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:toy_example_4_2_2_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:toy_example_4_2_2_2" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:toy_example_4_2_2_2" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:toy_example_4_2_2_2" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	birthRate2	relativeDeathRate2	
0	-8536.337917052657	-8525.530947348238	-10.806969704420148	-8525.530947348238	2.25775567767561	-3.8992144254380103	1.0	0.5	
1000	-3529.2261258347	-3558.420127831718	29.194001997018276	-3558.420127831718	0.057787230609683576	36.10175727600041	2.7221612635488612	0.9246224752297362	
2000	-3496.5432694523106	-3528.4120944621736	31.868825009863045	-3528.4120944621736	0.04732830196533042	38.77658028884518	15.233773648450802	0.5444768261781	
3000	-3496.992884603544	-3529.163136967618	32.17025236407371	-3529.163136967618	0.04607743883028017	39.07800764305585	40.08075728649562	0.6296724151271632	
4000	-3492.841630681798	-3523.6829223132254	30.84129163142751	-3523.6829223132254	0.04855927402274384	37.749046910409646	38.967726731743	0.5310006669377273	
5000	-3487.9415872244836	-3522.5020276503033	34.56044042581949	-3522.5020276503033	0.04397799928231949	41.46819570480163	32.58648967310981	0.46466662735394537	
6000	-3487.5357435419874	-3520.842573745122	33.30683020313472	-3520.842573745122	0.051911794160824476	40.21458548211686	21.237031110593733	0.6013111928430542	
7000	-3488.336150537459	-3521.8922326887414	33.55608215128228	-3521.8922326887414	0.05095214069152249	40.46383743026442	41.84410134768055	0.29154737442326506	
8000	-3493.1765926589947	-3524.0313167252175	30.854724066222637	-3524.0313167252175	0.04675897036484209	37.762479345204774	40.58390325981408	0.6553296441638494	
9000	-3490.5111223032977	-3523.9509790107395	33.439856707441926	-3523.9509790107395	0.045778061060625846	40.34761198642406	26.156339317038093	0.31682386585875466	
10000	-3491.4187822432864	-3522.9249632969877	31.506181053701148	-3522.9249632969877	0.05410382477676302	38.413936332683285	22.006387463291578	0.19111341881787003	
