#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:toy_example_3_2_1_2" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:toy_example_3_2_1_2" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:toy_example_3_2_1_2" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:toy_example_3_2_1_2">
#                <taxonset id="TaxonSet.toy_example_3_2_1_2" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:toy_example_3_2_1_2" name="distribution" x="@birthRate2.t:toy_example_3_2_1_2">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:toy_example_3_2_1_2" name="distribution" x="@relativeDeathRate2.t:toy_example_3_2_1_2">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@toy_example_3_2_1_2" id="treeLikelihood.toy_example_3_2_1_2" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:toy_example_3_2_1_2">
#            <siteModel id="SiteModel.s:toy_example_3_2_1_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:toy_example_3_2_1_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:toy_example_3_2_1_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:toy_example_3_2_1_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:toy_example_3_2_1_2" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:toy_example_3_2_1_2" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:toy_example_3_2_1_2" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	birthRate2	relativeDeathRate2	
0	-7960.471017613077	-7950.823850088254	-9.647167524822102	-7950.823850088254	1.474305781851418	-2.739412245839964	1.3046753669689939	0.5	
1000	-3261.909931350394	-3272.4223054208683	10.512374070474394	-3272.4223054208683	0.07084728150525432	17.42012934945653	1.5002664290094154	0.8360798807219469	
2000	-3249.0102911053386	-3264.3802683318645	15.369977226525695	-3264.3802683318645	0.05475599527453676	22.27773250550783	5.448118869378355	0.7518963769236096	
3000	-3245.930836942237	-3262.4993571458645	16.56852020362771	-3262.4993571458645	0.053530037860645106	23.476275482609847	7.731295495629833	0.8778567017702334	
4000	-3248.345620749233	-3264.0949711744474	15.749350425214427	-3264.0949711744474	0.053126902135959955	22.657105704196564	11.021929782279287	0.5746315428493131	
5000	-3247.4167704215274	-3262.6554095837614	15.238639162233966	-3262.6554095837614	0.06365760256204271	22.146394441216103	19.449530541729228	0.45170774467487107	
6000	-3246.838899347762	-3264.2352740600277	17.396374712265747	-3264.2352740600277	0.052092719146394274	24.304129991247883	18.677360349795034	0.2826487236626949	
7000	-3243.8067883432486	-3260.557904564533	16.751116221284367	-3260.557904564533	0.05717782748553872	23.658871500266503	32.28570265717619	0.2857920076754306	
8000	-3246.8632944909004	-3263.8420750530845	16.978780562183882	-3263.8420750530845	0.05458815485520564	23.88653584116602	30.557803194142853	0.2640505355875441	
9000	-3247.8270499830523	-3264.2086129861755	16.38156300312302	-3264.2086129861755	0.05395835585173274	23.289318282105157	38.01972373902846	0.1908819928366286	
10000	-3245.4961208155296	-3262.920088270675	17.423967455145252	-3262.920088270675	0.057417933613340265	24.33172273412739	38.78771936654509	0.1324647422491141	
