#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:toy_example_4_2_2_1" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:toy_example_4_2_2_1" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:toy_example_4_2_2_1" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:toy_example_4_2_2_1">
#                <taxonset id="TaxonSet.toy_example_4_2_2_1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:toy_example_4_2_2_1" name="distribution" x="@birthRate2.t:toy_example_4_2_2_1">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:toy_example_4_2_2_1" name="distribution" x="@relativeDeathRate2.t:toy_example_4_2_2_1">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@toy_example_4_2_2_1" id="treeLikelihood.toy_example_4_2_2_1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:toy_example_4_2_2_1">
#            <siteModel id="SiteModel.s:toy_example_4_2_2_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:toy_example_4_2_2_1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:toy_example_4_2_2_1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:toy_example_4_2_2_1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:toy_example_4_2_2_1" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:toy_example_4_2_2_1" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:toy_example_4_2_2_1" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	birthRate2	relativeDeathRate2	
0	-7277.012508177917	-7269.918171064602	-7.094337113315138	-7269.918171064602	1.7569505010076998	-0.18658183433300124	1.0	0.5	
1000	-3496.2697544491302	-3525.8774377335294	29.607683284399236	-3525.8774377335294	0.05980526589122036	36.51543856338137	1.2217152494313028	0.9618478962955229	
2000	-3490.4913193949756	-3523.192172605546	32.700853210570685	-3523.192172605546	0.04741063044477881	39.60860848955282	4.189500290451536	0.9543551675609305	
3000	-3490.137606935765	-3520.755551779261	30.617944843496616	-3520.755551779261	0.04989844880478791	37.52570012247875	1.6575979813531785	0.9849032076656543	
4000	-3488.4401982690893	-3520.013940473666	31.573742204576945	-3520.013940473666	0.04733188686989559	38.48149748355908	0.9639104677755077	0.9841685980486322	
5000	-3491.4909421865405	-3522.430612720879	30.939670534338234	-3522.430612720879	0.04594440271391799	37.84742581332037	1.1687269686300645	0.9849466445226858	
6000	-3489.0148904648745	-3519.539559918137	30.52466945326269	-3519.539559918137	0.05007122956353616	37.432424732244826	1.6919273801892032	0.980643355222153	
7000	-3493.6343411733064	-3523.657704556872	30.02336338356558	-3523.657704556872	0.050314271329431066	36.93111866254772	2.3909498480999245	0.9222068710129635	
8000	-3489.9794885846104	-3521.922778844336	31.94329025972568	-3521.922778844336	0.0482168307497007	38.851045538707815	4.4594390195273315	0.9110072585860426	
9000	-3492.197674389431	-3523.422967950504	31.22529356107288	-3523.422967950504	0.05139056453311079	38.13304884005502	18.326090928124476	0.37627985626002985	
10000	-3491.9704117621172	-3525.9579843489255	33.987572586808156	-3525.9579843489255	0.048527655576130084	40.89532786579029	37.75076762054247	0.443453604272869	
